<startdataset>
smiles	fit_test	dSm	chemid	train_validate	model_prediction	model_descriptors|intercept,[#6AD2v4x0R0H2+0],[#6],[#8],[#17AD1v1x0R0H0+0],[#6AD3v4x3R2H1+0],[#6AD3v4x0R0H0+0],[#15AD4v5x0R0H0+0],[#6AD1v4x0R0H3+0],[#6aD3v4x3R3H0+0],[#7AD3v3x2R1H0+0],[#6AD3v4x2R1H1+0],[#6AD2v4x0R0H1+0],[#7],[#16AD3v5x0R0H0+0],[#16AD2v2x2R1H0+0],[#6AD2v4x0R0H2+0]-!@[#6AD1v4x0R0H3+0],[#6AD3v4x0R0H1+0]-!@[#6AD2v4x0R0H2+0]-!@[#16AD2v2x0R0H0+0],[#6AD2v4x0R0H2+0]-!@[#6AD2v4x0R0H2+0]-!@[#17AD1v1x0R0H0+0],[#6AD2v4x0R0H2+0]-!@[#7AD2v3x0R0H1+0]-!@[#6AD3v4x0R0H0+0],[#6AD2v4x0R0H2+0]-!@[#6AD2v4x0R0H2+0]-!@[#6AD4v4x2R1H0+0],[#6AD1v4x0R0H3+0]-!@[#6AD3v4x0R0H1+0](-!@[#8AD2v2x0R0H0+0])-!@[#6AD3v4x0R0H0+0],[#6AD3v4x0R0H1+0]-!@[#6AD2v4x0R0H2+0]-!@[#8AD2v2x0R0H0+0],[#6AD3v4x0R0H0+0]-!@[#8AD2v2x0R0H0+0]-!@[#6AD2v4x0R0H2+0],[#6AD3v4x0R0H1+0]-!@[#7AD1v3x0R0H2+0],[#6AD1v4x0R0H3+0]-!@[#6AD4v4x0R0H0+0](-!@[#6AD1v4x0R0H3+0])-!@[#6AD1v4x0R0H3+0],[#6AD2v4x2R1H2+0]-@[#6AD3v4x2R1H1+0](-@[#6AD2v4x2R1H2+0])-!@[#8AD1v2x0R0H1+0],[#6AD2v4x0R0H2+0]-!@[#6AD3v4x2R1H1+0](-@[#6AD2v4x2R1H2+0])-@[#6AD2v4x2R1H2+0],[#6AD3v4x0R0H0+0]-!@[#6AD2v4x0R0H2+0]-!@[#6AD2v4x0R0H2+0],[#6aD3v4x2R1H0+0]-!@[#35AD1v1x0R0H0+0],[#6AD4v4x2R1H0+0]-@[#6AD2v4x2R1H2+0]-@[#6AD2v4x2R1H2+0],[#6AD2v4x0R0H2+0]-!@[#6AD3v4x0R0H0+0](=!@[#8AD1v2x0R0H0+0])-!@[#6AD2v4x0R0H2+0],[#17AD1v1x0R0H0+0]-!@[#6aD3v4x2R1H0+0](:@[#6aD2v4x2R1H1+0]):@[#6aD3v4x2R1H0+0],[#6AD2v4x0R0H1+0]-!@[#6AD3v4x0R0H0+0](=!@[#8AD1v2x0R0H0+0])-!@[#8AD1v2x0R0H1+0],[#6AD4v4x0R0H0+0]-!@[#6aD3v4x2R1H0+0](:@[#6aD3v4x2R1H0+0]):@[#6aD2v4x2R1H1+0],[#6AD4v4x0R0H0+0]-!@[#16AD2v2x0R0H0+0],[#6AD3v4x0R0H1+0]-!@[#6AD3v4x0R0H1+0],[#6AD2v4x0R0H2+0]-!@[#6aD3v4x2R1H0+0],[#6AD1v4x0R0H3+0]-!@[#6AD3v4x0R0H0+0](=!@[#8AD1v2x0R0H0+0])-!@[#8AD2v2x0R0H0+0],[#6AD3v4x0R0H0+0]-!@[#6aD3v4x2R1H0+0](:@[#6aD2v4x2R1H1+0]):@[#6aD3v4x3R2H0+0],[#6AD3v4x2R1H1+0]-@[#6AD3v4x2R1H1+0](-@[#6AD2v4x2R1H2+0])-!@[#6AD3v4x0R0H1+0],[#6AD2v4x0R0H2+0]-!@[#6AD2v4x0R0H2+0]-!@[#8AD1v2x0R0H1+0],[#6AD1v4x0R0H3+0]-!@[#6AD4v4x3R3H0+0](-@[#6AD2v4x2R2H2+0])(-@[#6AD2v4x2R2H2+0])-@[#6AD2v4x2R2H2+0],[#6AD3v4x2R1H1+0]-@[#6AD2v4x2R1H2+0]-@[#6AD3v4x2R1H1+0],[#6aD3v4x3R2H0+0]-@[#6aD3v4x3R2H0+0],[#6AD4v4x0R0H0+0]-!@[#7AD2v3x0R0H1+0],[#6AD2v4x0R0H2+0]-!@[#6AD2v4x0R0H2+0]-!@[#16AD1v2x0R0H1+0],[#6aD3v4x2R1H0+0]:@[#7aD2v3x2R1H0+0]:@[#6aD2v4x2R1H1+0],[#6AD1v4x0R0H3+0]-!@[#7AD3v3x0R0H0+0],[#6AD2v4x0R0H2+0]-!@[#6AD2v4x0R0H2+0]-!@[#6AD1v4x0R0H3+0],[#6AD1v4x0R0H3+0]-!@[#7AD3v3x0R0H0+0](-!@[#7AD3v5x0R0H0+0])-!@[#6AD2v4x0R0H2+0],[#6AD4v4x0R0H0+0]-!@[#16AD4v6x0R0H0+0],[#6AD2v4x0R0H2+0]-!@[#6AD2v4x0R0H0+0]#!@[#6AD1v4x0R0H1+0],[#6AD3v4x0R0H1+0]-!@[#7AD3v5x0R0H0+0](=!@[#8AD1v2x0R0H0+0])=!@[#8AD1v2x0R0H0+0],[#6AD3v4x0R0H0+0]-!@[#8AD2v2x0R0H0+0],[#6AD3v4x3R2H1+0]-@[#6AD3v4x2R1H0+0],[#6AD3v4x3R2H1+0]-@[#6AD2v4x2R2H2+0]-@[#6AD3v4x3R2H1+0],[#6AD3v4x3R2H1+0]-@[#6AD2v4x2R1H1+0]=@[#6AD2v4x2R1H1+0],[#6AD3v4x2R1H1+0]-@[#6AD3v4x3R2H1+0](-@[#6AD2v4x2R2H2+0])-@[#6AD2v4x2R1H2+0],[#6AD2v4x2R1H1+0]=@[#6AD2v4x2R1H1+0],[#6aD3v4x2R1H0+0]-!@[#8AD2v2x0R0H0+0]-!@[#15AD4v5x0R0H0+0],[#6AD3v4x0R0H1+0]-!@[#6aD3v4x2R1H0+0],[#6AD3v4x0R0H1+0]-!@[#8AD2v2x0R0H0+0],[#6AD1v4x0R0H3+0]-!@[#6AD4v4x0R0H0+0](-!@[#6AD3v4x0R0H1+0])(-!@[#6AD1v4x0R0H3+0])-!@[#6AD1v4x0R0H3+0],[#6AD2v4x0R0H2+0]-!@[#6AD2v4x0R0H2+0]-!@[#6AD4v4x0R0H0+0],[#53AD1v1x0R0H0+0]-!@[#6aD3v4x2R1H0+0](:@[#6aD2v4x2R1H1+0]):@[#6aD3v4x2R1H0+0],[#6AD2v4x0R0H2+0]-!@[#6AD2v4x0R0H2+0]-!@[#16AD2v2x0R0H0+0],[#16AD4v6x0R0H0+0]-!@[#6aD3v4x2R1H0+0](:@[#6aD2v4x2R1H1+0]):@[#6aD2v4x2R1H1+0],[#6aD3v4x2R1H0+0]-!@[#16AD4v6x0R0H0+0](=!@[#8AD1v2x0R0H0+0])(=!@[#8AD1v2x0R0H0+0])-!@[#7AD1v3x0R0H2+0],[#6AD2v4x0R0H2+0]-!@[#7AD2v3x0R0H0+0],[#6AD2v4x0R0H2+0]-!@[#8AD2v2x0R0H0+0]-!@[#7AD3v5x0R0H0+0],[#6aD3v4x2R1H0+0]-!@[#9AD1v1x0R0H0+0],[#6AD4v4x0R0H0+0]-!@[#6AD3v4x2R1H1+0](-@[#6AD2v4x2R1H2+0])-@[#6AD2v4x2R1H2+0],[#6aD2v4x2R1H1+0]:@[#16aD2v2x2R1H0+0],[#6AD2v4x2R1H2+0]-@[#6AD2v4x2R1H2+0]-@[#8AD2v2x2R1H0+0],[#6AD2v4x0R0H2+0]-!@[#6AD2v4x0R0H2+0]-!@[#6AD2v4x0R0H2+0]-!@[#6AD2v4x0R0H2+0]-!@[#8AD2v2x0R0H0+0],[#6AD2v4x0R0H2+0]-!@[#6AD2v4x0R0H2+0]-!@[#6AD2v4x0R0H2+0]-!@[#6AD2v4x0R0H2+0]-!@[#6AD3v4x0R0H0+0](=!@[#8AD1v2x0R0H0+0])-!@[#8AD1v2x0R0H1+0],[#6aD3v4x2R1H0+0]1:@[#6aD3v4x2R1H0+0]:@[#6aD2v4x2R1H1+0]:@[#6aD3v4x2R1H0+0]:@[#6aD2v4x2R1H1+0]:@[#6aD2v4x2R1H1+0]:@1,[#6AD1v4x0R0H3+0]-!@[#6AD2v4x0R0H2+0]-!@[#6AD2v4x0R0H2+0]-!@[#6AD2v4x0R0H2+0]-!@[#6AD2v4x0R0H2+0],[#6AD3v4x0R0H1+0]-!@[#6aD3v4x2R1H0+0]:@[#6aD2v4x2R1H1+0]:@[#6aD3v4x2R1H0+0]:@[#6aD2v4x2R1H1+0]:@[#6aD3v4x2R1H0+0]	CSS	leverage	value_similarity
FC(C(F)(F)F)F	1	13.03592121	197	train	38.5227693572	1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.781401895008	0.000184203280047	0.041758
CCCCc1ccc(cc1)N=Nc1ccc(cc1)O	1	14.93174061	214	train	73.8152057823	1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.444180967979	0.0306619975836	3e-06
OC1CCCCCCC1	1	15.1	216	train	26.5290326614	1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.743677243114	0.253834066995	0.36126
C1=CC=CC=CC1	1	17.72727273	236	train	26.7761177929	1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.572277034674	0.305582152874	0.469782
OC(=O)C(Cl)(Cl)Cl	1	17.78046568	237	train	49.5596196062	1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.549947473898	0.0161130653786	0.011131
FC(C(Cl)(Cl)F)(Cl)Cl	1	18.42	238	train	43.0660016024	1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.584548690445	0.0205265222264	0.048981
CC(Cl)(F)F	1	18.89044944	242	train	39.1179923067	1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.834856102945	0.00233098055408	0.106137
FC(C(Cl)(F)F)(Cl)Cl	1	20.5	254	train	41.9301935411	1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.620525948774	0.0114854540749	0.08692
CO	1	21.50598973	262	train	39.4664987659	1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.728858874227	0.00157267025025	0.15137
N#CC1CC2CC1CC2	1	21.6	263	train	29.5910944834	1.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.259488163583	0.346704372259	0.523253
CC=O	1	22.49	272	train	42.8539232548	1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.504887499435	0.00874446100565	0.103801
O=S1(=O)CCCC1	1	23.29	278	train	46.6762873379	1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.595378560541	0.00273588416274	0.061744
OC1CCCC1	1	24.27	292	train	22.6403659566	1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.661011937543	0.253779575509	0.896426
O=N(=O)c1ccc(cc1)Oc1ccc(cc1)N(=O)=O	1	24.60545194	296	train	68.9035131468	1.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.670839756718	0.0143218291439	0.000402
Nc1ccc(cc1)Cc1ccc(cc1)N	1	25.37805884	301	train	56.2761298814	1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.462609924658	0.0668892029709	0.01358
CCS	1	25.44802867	303	train	41.6034942922	1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.677625839509	0.00709729309852	0.19687
C1CC=CC=C1	1	26.08695652	310	train	31.555816471	1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.597483895079	0.135715027028	0.662213
CC(O)(C)C	1	26.82274247	316	train	39.4704967821	1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.609387715972	0.0127087750411	0.312342
FC(F)(F)F	1	27.02099151	322	train	37.2265471223	1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.63360181805	4.60508200118e-05	0.414939
c1cc2ccc3c4c2c2c1ccc1c2c2c4c(cc3)ccc2cc1	1	27.02322308	323	train	36.3238844207	1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.444756840098	0.228435441704	0.457512
CC1(O)CCCC1	1	27.11154094	325	train	31.0177880655	1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.606637476765	0.196003920968	0.755013
NC#N	1	27.61664565	338	train	40.7423847855	1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.818137600357	0.00506830666599	0.294407
CC12CC3CC(C2)CC(C1)C3	1	27.68	339	train	26.9305906052	1.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.312839351355	0.260860794139	0.952264
NC(=S)N	1	27.75320655	340	train	42.8107373396	1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.55481200012	0.0105804969264	0.229048
Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C	1	27.92410714	343	train	52.8432053248	1.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.544277247032	0.0177940372944	0.046528
